06/11/2006,4.948723772,1569
07/11/2006,4.94235335,1568
08/11/2006,4.941704817,1567
09/11/2006,4.944279013,1566
10/11/2006,4.949800913,1565
11/11/2006,4.953011317,1564
12/11/2006,4.950367249,1563
13/11/2006,4.956583231,1562
14/11/2006,4.949077006,1561
15/11/2006,4.947867619,1560
16/11/2006,4.957374603,1559
17/11/2006,4.953719863,1558
18/11/2006,4.959754568,1557
19/11/2006,4.96177635,1556
20/11/2006,4.956654344,1555
21/11/2006,4.951774241,1554
22/11/2006,4.951134312,1553
23/11/2006,4.945703361,1552
24/11/2006,4.944970487,1551
25/11/2006,4.937009016,1550
26/11/2006,4.943237786,1549
27/11/2006,4.937793906,1548
28/11/2006,4.946858389,1547
29/11/2006,4.946201185,1546
30/11/2006,4.938862144,1545
01/12/2006,4.943618341,1544
02/12/2006,4.952778848,1543
03/12/2006,4.956725559,1542
04/12/2006,4.951168199,1541
05/12/2006,4.957017568,1540
06/12/2006,4.960323773,1539
07/12/2006,4.951263401,1538
08/12/2006,4.946755382,1537
09/12/2006,4.949463414,1536
10/12/2006,4.958392008,1535
11/12/2006,4.967472391,1534
12/12/2006,4.970255465,1533
13/12/2006,4.978425189,1532
14/12/2006,4.969271354,1531
15/12/2006,4.967875349,1530
16/12/2006,4.96489702,1529
17/12/2006,4.957895219,1528
18/12/2006,4.964261506,1527
19/12/2006,4.962821341,1526
20/12/2006,4.953374471,1525
21/12/2006,4.959803888,1524
22/12/2006,4.95609444,1523
23/12/2006,4.949923337,1522
24/12/2006,4.941064078,1521
25/12/2006,4.936756998,1520
26/12/2006,4.940406373,1519
27/12/2006,4.945966265,1518
28/12/2006,4.938775087,1517
29/12/2006,4.945273003,1516
30/12/2006,4.942854361,1515
31/12/2006,4.939714179,1514
01/01/2007,4.943511911,1513
02/01/2007,4.940151029,1512
03/01/2007,4.936131178,1511
04/01/2007,4.932786634,1510
05/01/2007,4.940184231,1509
06/01/2007,4.94133023,1508
07/01/2007,4.946297411,1507
08/01/2007,4.955299822,1506
09/01/2007,4.94708192,1505
10/01/2007,4.955038113,1504
11/01/2007,4.94873119,1503
12/01/2007,4.952035134,1502
13/01/2007,4.954047243,1501
14/01/2007,4.948606092,1500
15/01/2007,4.947041154,1499
16/01/2007,4.945525239,1498
17/01/2007,4.950671879,1497
18/01/2007,4.95282133,1496
19/01/2007,4.961024538,1495
20/01/2007,4.962092519,1494
21/01/2007,4.958459188,1493
22/01/2007,4.949113529,1492
23/01/2007,4.939304226,1491
24/01/2007,4.943091557,1490
25/01/2007,4.95246751,1489
26/01/2007,4.947282516,1488
27/01/2007,4.940072442,1487
28/01/2007,4.949311185,1486
29/01/2007,4.949623376,1485
30/01/2007,4.956452956,1484
31/01/2007,4.957841388,1483
01/02/2007,4.949748256,1482
02/02/2007,4.956748792,1481
03/02/2007,4.962597382,1480
04/02/2007,4.968195062,1479
05/02/2007,4.96388798,1478
06/02/2007,4.962010307,1477
07/02/2007,4.959961834,1476
08/02/2007,4.969282175,1475
09/02/2007,4.979232304,1474
10/02/2007,4.974566104,1473
11/02/2007,4.97183267,1472
12/02/2007,4.973070213,1471
13/02/2007,4.965981194,1470
14/02/2007,4.968928125,1469
15/02/2007,4.968858108,1468
16/02/2007,4.966013206,1467
17/02/2007,4.965401135,1466
18/02/2007,4.974138585,1465
19/02/2007,4.977459879,1464
20/02/2007,4.978284204,1463
21/02/2007,4.972486771,1462
22/02/2007,4.980927421,1461
23/02/2007,4.978418352,1460
24/02/2007,4.973453634,1459
25/02/2007,4.973112906,1458
26/02/2007,4.979757276,1457
27/02/2007,4.983035409,1456
28/02/2007,4.973764341,1455
01/03/2007,4.970673054,1454
02/03/2007,4.980154048,1453
03/03/2007,4.983315691,1452
04/03/2007,4.975556839,1451
05/03/2007,4.972802883,1450
06/03/2007,4.966582174,1449
07/03/2007,4.963031844,1448
08/03/2007,4.956427896,1447
09/03/2007,4.961970135,1446
10/03/2007,4.971737585,1445
11/03/2007,4.974860798,1444
12/03/2007,4.968202707,1443
13/03/2007,4.962888939,1442
14/03/2007,4.962253787,1441
15/03/2007,4.958707594,1440
16/03/2007,4.962600841,1439
17/03/2007,4.956843876,1438
18/03/2007,4.965629301,1437
19/03/2007,4.96784547,1436
20/03/2007,4.964245711,1435
21/03/2007,4.954464336,1434
22/03/2007,4.957301651,1433
23/03/2007,4.958921153,1432
24/03/2007,4.952125247,1431
25/03/2007,4.950606978,1430
26/03/2007,4.950298717,1429
27/03/2007,4.954170891,1428
28/03/2007,4.950739997,1427
29/03/2007,4.952418539,1426
30/03/2007,4.942902582,1425
31/03/2007,4.948173213,1424
01/04/2007,4.948349068,1423
02/04/2007,4.951094419,1422
03/04/2007,4.953858689,1421
04/04/2007,4.958707733,1420
05/04/2007,4.956185383,1419
06/04/2007,4.953977815,1418
07/04/2007,4.951715105,1417
08/04/2007,4.958809139,1416
09/04/2007,4.949145314,1415
10/04/2007,4.949439786,1414
11/04/2007,4.957962604,1413
12/04/2007,4.950116332,1412
13/04/2007,4.94121904,1411
14/04/2007,4.935476505,1410
15/04/2007,4.93253567,1409
16/04/2007,4.942507932,1408
17/04/2007,4.943152033,1407
18/04/2007,4.936520348,1406
19/04/2007,4.941849349,1405
20/04/2007,4.938717537,1404
21/04/2007,4.931290021,1403
22/04/2007,4.9391493,1402
23/04/2007,4.930779414,1401
24/04/2007,4.929750022,1400
25/04/2007,4.933140143,1399
26/04/2007,4.937846812,1398
27/04/2007,4.93244354,1397
28/04/2007,4.930830204,1396
29/04/2007,4.932945657,1395
30/04/2007,4.935410193,1394
01/05/2007,4.938073728,1393
02/05/2007,4.947206486,1392
03/05/2007,4.945392061,1391
04/05/2007,4.938716944,1390
05/05/2007,4.947141573,1389
06/05/2007,4.956082316,1388
07/05/2007,4.950809426,1387
08/05/2007,4.952894705,1386
09/05/2007,4.950073424,1385
10/05/2007,4.941528873,1384
11/05/2007,4.948775537,1383
12/05/2007,4.946630773,1382
13/05/2007,4.949273451,1381
14/05/2007,4.942384747,1380
15/05/2007,4.944812836,1379
16/05/2007,4.942410334,1378
17/05/2007,4.950854746,1377
18/05/2007,4.941130953,1376
19/05/2007,4.95003279,1375
20/05/2007,4.94350325,1374
21/05/2007,4.940554288,1373
22/05/2007,4.937848448,1372
23/05/2007,4.937023856,1371
24/05/2007,4.944216243,1370
25/05/2007,4.94407286,1369
26/05/2007,4.951443217,1368
27/05/2007,4.954240348,1367
28/05/2007,4.952271562,1366
29/05/2007,4.951429561,1365
30/05/2007,4.947727027,1364
31/05/2007,4.941090636,1363
01/06/2007,4.934111603,1362
02/06/2007,4.943902135,1361
03/06/2007,4.942617673,1360
04/06/2007,4.939525603,1359
05/06/2007,4.947076538,1358
06/06/2007,4.947787574,1357
07/06/2007,4.941697212,1356
08/06/2007,4.946793629,1355
09/06/2007,4.951614774,1354
10/06/2007,4.952799434,1353
11/06/2007,4.956914138,1352
12/06/2007,4.954774594,1351
13/06/2007,4.962200202,1350
14/06/2007,4.961472876,1349
15/06/2007,4.955154678,1348
16/06/2007,4.945399889,1347
17/06/2007,4.941308937,1346
18/06/2007,4.931804646,1345
19/06/2007,4.941531836,1344
20/06/2007,4.936198938,1343
21/06/2007,4.928555418,1342
22/06/2007,4.9297648,1341
23/06/2007,4.926986316,1340
24/06/2007,4.931710233,1339
25/06/2007,4.928168445,1338
26/06/2007,4.921103297,1337
27/06/2007,4.917484948,1336
28/06/2007,4.923024613,1335
29/06/2007,4.913813107,1334
30/06/2007,4.912304485,1333
01/07/2007,4.911636433,1332
02/07/2007,4.908877546,1331
03/07/2007,4.913146088,1330
04/07/2007,4.918617747,1329
05/07/2007,4.922356514,1328
06/07/2007,4.917166517,1327
07/07/2007,4.920706167,1326
08/07/2007,4.926962909,1325
09/07/2007,4.932458038,1324
10/07/2007,4.928987743,1323
11/07/2007,4.921804267,1322
12/07/2007,4.92487819,1321
13/07/2007,4.923179863,1320
14/07/2007,4.917966579,1319
15/07/2007,4.916347745,1318
16/07/2007,4.916105062,1317
17/07/2007,4.920986957,1316
18/07/2007,4.921799891,1315
19/07/2007,4.913387643,1314
20/07/2007,4.913000151,1313
21/07/2007,4.906703193,1312
22/07/2007,4.911794596,1311
23/07/2007,4.913499985,1310
24/07/2007,4.906389386,1309
25/07/2007,4.915152577,1308
26/07/2007,4.923951307,1307
27/07/2007,4.929606384,1306
28/07/2007,4.933063803,1305
29/07/2007,4.936054462,1304
30/07/2007,4.93987324,1303
31/07/2007,4.941354069,1302
01/08/2007,4.93357459,1301
02/08/2007,4.932189039,1300
03/08/2007,4.927449909,1299
04/08/2007,4.932040679,1298
05/08/2007,4.926052093,1297
06/08/2007,4.918699009,1296
07/08/2007,4.926536362,1295
08/08/2007,4.929384654,1294
09/08/2007,4.927722842,1293
10/08/2007,4.926445793,1292
11/08/2007,4.919500822,1291
12/08/2007,4.923410353,1290
13/08/2007,4.920336465,1289
14/08/2007,4.922619255,1288
15/08/2007,4.932603941,1287
16/08/2007,4.932982821,1286
17/08/2007,4.928403763,1285
18/08/2007,4.923585496,1284
19/08/2007,4.925103274,1283
20/08/2007,4.933035401,1282
21/08/2007,4.924238733,1281
22/08/2007,4.931830296,1280
23/08/2007,4.930120064,1279
24/08/2007,4.937622931,1278
25/08/2007,4.933186321,1277
26/08/2007,4.935199832,1276
27/08/2007,4.935094363,1275
28/08/2007,4.927393975,1274
29/08/2007,4.93511729,1273
30/08/2007,4.932885036,1272
31/08/2007,4.941202287,1271
01/09/2007,4.949999093,1270
02/09/2007,4.953743771,1269
03/09/2007,4.955675572,1268
04/09/2007,4.95534125,1267
05/09/2007,4.953832161,1266
06/09/2007,4.944838557,1265
07/09/2007,4.943316872,1264
08/09/2007,4.95125073,1263
09/09/2007,4.951096078,1262
10/09/2007,4.957543132,1261
11/09/2007,4.963544557,1260
12/09/2007,4.959778804,1259
13/09/2007,4.968939829,1258
14/09/2007,4.961003012,1257
15/09/2007,4.951583512,1256
16/09/2007,4.945960773,1255
17/09/2007,4.938938262,1254
18/09/2007,4.945723475,1253
19/09/2007,4.954018542,1252
20/09/2007,4.950837495,1251
21/09/2007,4.958922889,1250
22/09/2007,4.95671041,1249
23/09/2007,4.956532325,1248
24/09/2007,4.961023699,1247
25/09/2007,4.959007541,1246
26/09/2007,4.960484554,1245
27/09/2007,4.962968521,1244
28/09/2007,4.964177953,1243
29/09/2007,4.957640585,1242
30/09/2007,4.955269725,1241
01/10/2007,4.949716038,1240
02/10/2007,4.953057418,1239
03/10/2007,4.952379148,1238
04/10/2007,4.945044877,1237
05/10/2007,4.954373488,1236
06/10/2007,4.95545506,1235
07/10/2007,4.948073622,1234
08/10/2007,4.943009059,1233
09/10/2007,4.94605091,1232
10/10/2007,4.93642299,1231
11/10/2007,4.934614292,1230
12/10/2007,4.932234828,1229
13/10/2007,4.937337013,1228
14/10/2007,4.931377926,1227
15/10/2007,4.931106608,1226
16/10/2007,4.921317237,1225
17/10/2007,4.913220848,1224
18/10/2007,4.914214732,1223
19/10/2007,4.905170912,1222
20/10/2007,4.902891239,1221
21/10/2007,4.910391182,1220
22/10/2007,4.908510161,1219
23/10/2007,4.912732786,1218
24/10/2007,4.909222704,1217
25/10/2007,4.900606025,1216
26/10/2007,4.906478223,1215
27/10/2007,4.911425031,1214
28/10/2007,4.916693202,1213
29/10/2007,4.909247902,1212
30/10/2007,4.907664628,1211
31/10/2007,4.903452228,1210
01/11/2007,4.899026561,1209
02/11/2007,4.897956007,1208
03/11/2007,4.89536404,1207
04/11/2007,4.889345289,1206
05/11/2007,4.889732189,1205
06/11/2007,4.899192751,1204
07/11/2007,4.905710655,1203
08/11/2007,4.898593765,1202
09/11/2007,4.907158824,1201
10/11/2007,4.907275112,1200
11/11/2007,4.901865419,1199
12/11/2007,4.89440689,1198
13/11/2007,4.900136791,1197
14/11/2007,4.896009247,1196
15/11/2007,4.887994794,1195
16/11/2007,4.891758052,1194
17/11/2007,4.900423942,1193
18/11/2007,4.898148624,1192
19/11/2007,4.890549304,1191
20/11/2007,4.887441461,1190
21/11/2007,4.882067874,1189
22/11/2007,4.881171043,1188
23/11/2007,4.878829874,1187
24/11/2007,4.888345241,1186
25/11/2007,4.885447699,1185
26/11/2007,4.893772928,1184
27/11/2007,4.890467484,1183
28/11/2007,4.893603937,1182
29/11/2007,4.892992923,1181
30/11/2007,4.894235805,1180
01/12/2007,4.900808926,1179
02/12/2007,4.904237656,1178
03/12/2007,4.904617482,1177
04/12/2007,4.900411407,1176
05/12/2007,4.895265121,1175
06/12/2007,4.903319888,1174
07/12/2007,4.908385779,1173
08/12/2007,4.905553141,1172
09/12/2007,4.904404596,1171
10/12/2007,4.910156744,1170
11/12/2007,4.917281432,1169
12/12/2007,4.913323714,1168
13/12/2007,4.91416917,1167
14/12/2007,4.906496675,1166
15/12/2007,4.906141138,1165
16/12/2007,4.899232428,1164
17/12/2007,4.906853318,1163
18/12/2007,4.899685306,1162
19/12/2007,4.893815837,1161
20/12/2007,4.887558894,1160
21/12/2007,4.878666742,1159
22/12/2007,4.884321557,1158
23/12/2007,4.879736929,1157
24/12/2007,4.875888822,1156
25/12/2007,4.873952327,1155
26/12/2007,4.872765056,1154
27/12/2007,4.864272447,1153
28/12/2007,4.862892661,1152
29/12/2007,4.856668228,1151
30/12/2007,4.852577993,1150
31/12/2007,4.845134762,1149
01/01/2008,4.838665654,1148
02/01/2008,4.834686473,1147
03/01/2008,4.826690105,1146
04/01/2008,4.832314,1145
05/01/2008,4.829869482,1144
06/01/2008,4.836286323,1143
07/01/2008,4.833407105,1142
08/01/2008,4.836177622,1141
09/01/2008,4.836200053,1140
10/01/2008,4.835489235,1139
11/01/2008,4.837098107,1138
12/01/2008,4.829081275,1137
13/01/2008,4.825240617,1136
14/01/2008,4.817534457,1135
15/01/2008,4.815704535,1134
16/01/2008,4.805727538,1133
17/01/2008,4.798932302,1132
18/01/2008,4.808197838,1131
19/01/2008,4.816251549,1130
20/01/2008,4.825396811,1129
21/01/2008,4.825013341,1128
22/01/2008,4.823584122,1127
23/01/2008,4.814403384,1126
